no,added_date,title,artist,genre,country,release_year,chart_source,chart_rank,source_type,data_confidence
174,2026.6.27,Like You'll Never See Me Again,Alicia Keys,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
175,2026.6.27,Beautiful People,Ed Sheeran Featuring Khalid,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
176,2026.6.27,I Need Your Love,Calvin Harris Featuring Ellie Goulding,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
177,2026.6.27,Disturbia,Rihanna,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
178,2026.6.27,Work,Rihanna Featuring Drake,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
179,2026.6.27,Lights,Ellie Goulding,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
180,2026.6.27,Anytime You Need A Friend,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
181,2026.6.27,Cry For Me,The Weeknd,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
182,2026.6.27,Young And Beautiful,Lana Del Rey,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
183,2026.6.27,When I See U,Fantasia,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
184,2026.6.27,Umbrella,Rihanna Featuring Jay-Z,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
185,2026.6.27,Sorry,Beyonce,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
186,2026.6.27,In The Night,The Weeknd,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
187,2026.6.27,Lonely,Justin Bieber & benny blanco,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
188,2026.6.27,You're The Only Woman (You & I),Ambrosia,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
189,2026.6.27,You Da One,Rihanna,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
190,2026.6.27,When We Were Young,Adele,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
191,2026.6.27,Midnight Sky,Miley Cyrus,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
192,2026.6.27,Every Teardrop Is A Waterfall,Coldplay,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
193,2026.6.27,Can't Remember To Forget You,Shakira Featuring Rihanna,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
194,2026.6.27,Somebody To Love,Justin Bieber Featuring Usher,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
195,2026.6.27,Hurt,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
196,2026.6.27,Love On Top,Beyonce,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
197,2026.6.27,Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
198,2026.6.27,Heartbeat Song,Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
199,2026.6.27,Adore You,Miley Cyrus,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
200,2026.6.27,"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
201,2026.6.27,Love Me Now,John Legend,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
202,2026.6.27,How Do You Sleep?,Sam Smith,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
203,2026.6.27,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
204,2026.6.27,Try Sleeping With A Broken Heart,Alicia Keys,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
205,2026.6.27,Nothing Broken But My Heart,Celine Dion,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
206,2026.6.27,Run To You,Whitney Houston,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
207,2026.6.27,If It's Lovin' That You Want,Rihanna,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,36,billboard_hot100_bulk_backfill,low
208,2026.6.27,If We Ever Meet Again,Timbaland Featuring Katy Perry,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
209,2026.6.27,Uptown Funk!,Mark Ronson Featuring Bruno Mars,Lyrical Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
210,2026.6.27,Opalite,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
211,2026.6.27,The Fate Of Ophelia,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
212,2026.6.27,Hero,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
213,2026.6.27,Irreplaceable,Beyonce,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
214,2026.6.27,Empire State Of Mind,Jay-Z + Alicia Keys,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
215,2026.6.27,E.T.,Katy Perry Featuring Kanye West,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
216,2026.6.27,Starboy,The Weeknd Featuring Daft Punk,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
217,2026.6.27,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
218,2026.6.27,Ghost,Justin Bieber,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
219,2026.6.27,Comin' In And Out Of Your Life,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
220,2026.6.27,When You Believe,Whitney Houston & Mariah Carey,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
221,2026.6.27,#Beautiful,Mariah Carey Featuring Miguel,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
222,2026.6.27,One Less Lonely Girl,Justin Bieber,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
223,2026.6.27,In Your Eyes,The Weeknd,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
224,2026.6.27,All Of You,Julio Iglesias & Diana Ross,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
225,2026.6.27,Thinking Of You,Katy Perry,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
226,2026.6.27,Love Can Move Mountains,Celine Dion,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,36,billboard_hot100_bulk_backfill,low
227,2026.6.27,Baby Boy,Beyonce Featuring Sean Paul,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
228,2026.6.27,The Monster,Eminem Featuring Rihanna,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
229,2026.6.27,Check On It,Beyonce Featuring Slim Thug,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
230,2026.6.27,SOS,Rihanna,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
231,2026.6.27,One Sweet Day,Mariah Carey & Boyz II Men,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
232,2026.6.27,Take A Bow,Rihanna,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
233,2026.6.27,Single Ladies (Put A Ring On It),Beyonce,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
234,2026.6.27,California Gurls,Katy Perry Featuring Snoop Dogg,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
235,2026.6.27,Only Girl (In The World),Rihanna,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
236,2026.6.27,Manchild,Sabrina Carpenter,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
237,2026.6.27,When I Look At You,Miley Cyrus,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
238,2026.6.27,I'll Show You,Justin Bieber,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
239,2026.6.27,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1978,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
240,2026.6.27,Believe It,PARTYNEXTDOOR & Rihanna,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
241,2026.6.27,Finally Found You,Enrique Iglesias Featuring Sammy Adams,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
242,2026.6.27,Till I Loved You,Barbra Streisand & Don Johnson,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
243,2026.6.27,Marry The Night,Lady Gaga,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
244,2026.6.27,Young Girls,Bruno Mars,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
245,2026.6.27,The Smile Has Left Your Eyes,Asia,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,34,billboard_hot100_bulk_backfill,low
246,2026.6.27,Sweet Inspiration/Where You Lead,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1972,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
247,2026.6.27,Just Dance,Lady Gaga Featuring Colby O'Donis,Lyrical Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
248,2026.6.27,My Boo,Usher And Alicia Keys,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
249,2026.6.27,S&M,Rihanna Featuring Britney Spears,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
250,2026.6.27,Another Brick In The Wall (Part II),Pink Floyd,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
251,2026.6.27,Fantasy,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
252,2026.6.27,Bad Blood,Taylor Swift Featuring Kendrick Lamar,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
253,2026.6.27,How Will I Know,Whitney Houston,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
254,2026.6.27,What A Girl Wants,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
255,2026.6.27,We Are Never Ever Getting Back Together,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
256,2026.6.27,Creepin',"Metro Boomin, The Weeknd & 21 Savage",Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
257,2026.6.27,APT.,ROSE & Bruno Mars,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
258,2026.6.27,Breakaway,Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
259,2026.6.27,Dancing With A Stranger,Sam Smith & Normani,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
260,2026.6.27,When Did You Get Hot?,Sabrina Carpenter,Lyrical Pop,US/Global,2025,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
261,2026.6.27,Waiting For That Day,George Michael,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
262,2026.6.27,Somebody To Love,George Michael & Queen,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,30,billboard_hot100_bulk_backfill,low
263,2026.6.27,Wish You Were Gay,Billie Eilish,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
264,2026.6.27,Your Body,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,34,billboard_hot100_bulk_backfill,low
265,2026.6.27,Kiss Me In The Rain,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
266,2026.6.27,The Way We Were,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1973,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
267,2026.6.27,Careless Whisper,Wham! Featuring George Michael,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
268,2026.6.27,Rude Boy,Rihanna,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
269,2026.6.27,What's My Name?,Rihanna Featuring Drake,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
270,2026.6.27,Part Of Me,Katy Perry,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
271,2026.6.27,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
272,2026.6.27,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
273,2026.6.27,Faith,George Michael,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
274,2026.6.27,Don't Forget About Us,Mariah Carey,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
275,2026.6.27,Earned It (Fifty Shades Of Grey),The Weeknd,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
276,2026.6.27,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
277,2026.6.27,All Of The Girls You Loved Before,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
278,2026.6.27,Enough For You,Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
279,2026.6.27,Not Myself Tonight,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
280,2026.6.27,You're Losing Me (From The Vault),Taylor Swift,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
281,2026.6.27,Crybaby,Mariah Carey Featuring Snoop Dogg,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
282,2026.6.27,When The Party's Over,Billie Eilish,Lyrical Pop,US/Global,2018,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
283,2026.6.27,"Santa, Can't You Hear Me",Kelly Clarkson & Ariana Grande,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
284,2026.6.27,I'll Never Love Again,Lady Gaga,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,36,billboard_hot100_bulk_backfill,low
285,2026.6.27,Where You Lead,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,40,billboard_hot100_bulk_backfill,low
286,2026.6.27,Emotions,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
287,2026.6.27,Don't Let The Sun Go Down On Me,George Michael/Elton John,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
288,2026.6.27,I'll Be There,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
289,2026.6.27,Honey,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
290,2026.6.27,My All,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
291,2026.6.27,Bailamos,Enrique Iglesias,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
292,2026.6.27,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",Pop Ballad / Soft Pop,US/Global,2001,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
293,2026.6.27,A Moment Like This,Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2002,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
294,2026.6.27,Touch My Body,Mariah Carey,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
295,2026.6.27,Willow,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
296,2026.6.27,Texas Hold 'Em,Beyonce,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
297,2026.6.27,So Emotional,Whitney Houston,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
298,2026.6.27,Someday,Mariah Carey,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
299,2026.6.27,One More Try,George Michael,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
300,2026.6.27,Stuck With U,Ariana Grande & Justin Bieber,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
301,2026.6.27,Break My Soul,Beyonce,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
302,2026.6.27,I Don't Care,Ed Sheeran & Justin Bieber,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
303,2026.6.27,Timeless,The Weeknd & Playboi Carti,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
304,2026.6.27,Something Just Like This,The Chainsmokers & Coldplay,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
305,2026.6.27,Underneath The Tree,Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
